Data Pedido,ID Cliente,ID Produto,Vendas
26-07-2013,SC-20095,OFF-BI-10002498,119.616
26-07-2013,SC-20095,FUR-FU-10004864,255.76
26-07-2013,SC-20095,FUR-CH-10002602,241.568
26-07-2013,SC-20095,FUR-FU-10000073,69.3
31-05-2013,MY-17380,OFF-BI-10001670,22.62
31-05-2013,MY-17380,OFF-BI-10001658,14.952
31-05-2013,MY-17380,FUR-CH-10001215,801.568
31-05-2013,MY-17380,OFF-BI-10000831,2.376
31-05-2013,MY-17380,OFF-PA-10000357,32.792
13-11-2014,EB-13705,OFF-BI-10003274,15.92
16-03-2012,CM-12385,OFF-AR-10001662,2.74
16-03-2012,CM-12385,OFF-AR-10003856,8.34
16-03-2012,CM-12385,OFF-ST-10001228,46.74
16-03-2012,CM-12385,OFF-BI-10003527,6354.95
27-11-2014,LS-17245,FUR-FU-10001290,126.3
27-11-2014,LS-17245,TEC-AC-10002399,38.04
21-10-2013,LF-17185,OFF-AR-10002053,7.152
22-12-2014,BN-11515,OFF-AR-10003811,6.63
22-12-2014,BN-11515,OFF-AR-10001246,5.88
23-01-2014,AD-10180,TEC-CO-10003236,2999.95
23-01-2014,AD-10180,OFF-ST-10004507,51.45
23-01-2014,AD-10180,OFF-PA-10001667,11.96
23-01-2014,AD-10180,OFF-ST-10004459,1126.02
22-03-2012,DB-13210,TEC-AC-10000171,18.392
22-03-2012,DB-13210,OFF-ST-10000736,129.568
22-03-2012,DB-13210,OFF-BI-10000285,14.112
24-01-2014,MC-17605,FUR-TA-10001857,210.98
22-05-2013,LH-17155,TEC-PH-10003555,55.176
22-05-2013,LH-17155,TEC-AC-10003832,66.26
26-12-2012,BD-11605,OFF-FA-10002815,22.2
22-10-2014,PH-18790,FUR-CH-10003379,683.952
22-10-2014,PH-18790,FUR-FU-10001756,45.696
03-09-2012,MG-18145,OFF-ST-10004963,36.336
03-09-2012,MG-18145,OFF-SU-10002881,666.248
03-09-2012,MG-18145,OFF-EN-10001335,52.512
07-11-2012,KB-16240,FUR-CH-10000595,190.72
08-09-2014,JC-15340,FUR-FU-10000448,47.94
30-05-2013,RL-19615,TEC-PH-10000984,979.95
30-05-2013,RL-19615,OFF-BI-10002557,22.75
11-07-2013,AA-10375,OFF-ST-10001325,16.768
04-09-2014,EP-13915,OFF-BI-10002429,42.616
03-12-2012,MP-17470,OFF-BI-10004528,10.752
07-12-2012,DK-12985,OFF-AP-10001271,152.94
07-12-2012,DK-12985,FUR-CH-10002647,283.92
02-02-2011,BD-11500,TEC-AC-10001432,468.9
15-07-2013,ES-14080,TEC-PH-10002262,380.864
18-12-2012,LM-17065,OFF-ST-10001809,646.776
11-05-2011,PG-18895,TEC-AC-10001465,58.112
11-05-2011,PG-18895,TEC-PH-10002597,100.792
11-05-2011,PG-18895,FUR-FU-10000723,66.112
20-11-2014,AS-10135,OFF-BI-10000404,41.28
20-11-2014,AS-10135,OFF-PA-10002986,13.36
15-11-2012,DK-13225,OFF-ST-10000604,250.272
15-11-2012,DK-13225,OFF-BI-10004738,11.364
15-11-2012,DK-13225,OFF-SU-10001935,8.72
16-04-2013,BD-11320,FUR-CH-10002024,1121.568
12-09-2014,RC-19960,FUR-FU-10003039,34.504
25-11-2014,GT-14710,OFF-FA-10004248,10.824
30-06-2014,DK-13225,OFF-ST-10001780,1295.78
03-03-2011,AJ-10945,OFF-AR-10003560,19.456
11-06-2013,OT-18730,OFF-LA-10001297,20.7
11-06-2013,OT-18730,FUR-TA-10004256,1335.68
11-06-2013,OT-18730,OFF-PA-10003441,32.4
21-11-2014,LP-17080,FUR-FU-10003347,42.6
21-11-2014,LP-17080,OFF-BI-10000069,84.056
14-09-2011,CA-12775,OFF-AP-10003914,13.0
14-09-2011,CA-12775,FUR-FU-10004020,13.128
07-12-2012,JF-15490,OFF-FA-10003467,3.96
07-12-2012,JF-15490,OFF-LA-10000634,2.61
08-12-2014,FP-14320,TEC-PH-10002496,374.376
02-10-2014,EB-13840,OFF-PA-10004530,91.84
02-10-2014,EB-13840,OFF-BI-10001107,81.088
02-10-2014,EB-13840,OFF-PA-10004451,19.44
02-10-2014,EB-13840,FUR-CH-10004997,451.152
29-12-2014,JF-15415,OFF-LA-10001297,72.45
29-12-2014,JF-15415,OFF-FA-10000585,13.96
29-12-2014,JF-15415,OFF-BI-10001922,33.264
29-12-2014,JF-15415,TEC-PH-10000347,14.85
04-11-2013,SF-20200,OFF-AR-10003394,8.82
18-09-2012,TG-21640,OFF-PA-10004530,160.72
18-09-2012,TG-21640,OFF-PA-10001450,19.92
18-09-2012,TG-21640,OFF-SU-10001574,7.3
21-07-2014,CS-11950,OFF-ST-10002974,69.712
21-07-2014,CS-11950,FUR-FU-10001475,8.792
10-09-2012,CC-12145,OFF-SU-10004498,51.52
02-12-2014,DV-13465,TEC-PH-10004977,470.376
02-12-2014,DV-13465,TEC-PH-10000586,105.584
02-12-2014,DV-13465,OFF-AP-10000358,31.152
02-12-2014,DV-13465,OFF-BI-10002764,6.783
02-12-2014,DV-13465,TEC-PH-10001254,406.368
03-07-2012,BD-11725,FUR-CH-10003956,70.98
03-07-2012,BD-11725,OFF-LA-10003930,294.93
21-03-2013,ZC-21910,TEC-PH-10003800,84.784
21-03-2013,ZC-21910,OFF-PA-10002005,20.736
21-03-2013,ZC-21910,OFF-BI-10002498,16.821
21-03-2013,ZC-21910,OFF-PA-10004101,10.368
10-01-2011,MS-17830,OFF-AR-10004078,9.344
10-01-2011,MS-17830,TEC-AC-10001266,31.2
08-08-2011,LR-16915,OFF-AP-10004708,76.12
08-08-2011,LR-16915,TEC-CO-10004115,1199.976
08-08-2011,LR-16915,TEC-PH-10002398,445.96
08-08-2011,LR-16915,FUR-FU-10001979,327.76
15-07-2013,TP-21130,OFF-SU-10004115,11.632
17-07-2013,CK-12205,TEC-PH-10001425,143.982
17-07-2013,CK-12205,TEC-PH-10003963,494.376
17-07-2013,CK-12205,OFF-SU-10001574,5.84
15-03-2011,AS-10240,OFF-ST-10001490,142.776
15-03-2011,AS-10240,FUR-FU-10001756,45.696
15-03-2011,AS-10240,OFF-BI-10000773,7.218
15-03-2011,AS-10240,OFF-BI-10001543,43.188
15-03-2011,AS-10240,OFF-PA-10002120,131.904
23-05-2011,AR-10510,OFF-BI-10000848,3.282
23-05-2011,AR-10510,OFF-AR-10001246,21.168
23-05-2011,AR-10510,TEC-PH-10003092,55.188
29-04-2013,NB-18655,TEC-PH-10003012,369.576
29-04-2013,NB-18655,OFF-LA-10004345,15.712
12-09-2013,GD-14590,OFF-PA-10001204,8.448
12-09-2013,GD-14590,TEC-PH-10004667,728.946
15-11-2014,CK-12595,TEC-PH-10000011,119.94
15-11-2014,CK-12595,OFF-BI-10002949,3.648
19-08-2014,NG-18355,FUR-FU-10003849,40.48
19-08-2014,NG-18355,FUR-FU-10000010,9.94
19-08-2014,NG-18355,OFF-BI-10002824,107.424
19-08-2014,NG-18355,TEC-PH-10002538,37.91
19-08-2014,NG-18355,FUR-FU-10000521,88.02
26-12-2011,CA-12265,OFF-BI-10002103,8.69
29-11-2012,SF-20965,FUR-CH-10004853,301.96
29-11-2012,SF-20965,OFF-AP-10000179,555.21
29-11-2012,SF-20965,OFF-ST-10001272,523.48
29-11-2012,SF-20965,OFF-AR-10004042,161.82
16-09-2014,MO-17800,FUR-FU-10000221,35.56
20-05-2014,AT-10735,OFF-AP-10001563,97.16
18-12-2014,LC-17140,OFF-BI-10000605,15.24
18-12-2014,LC-17140,OFF-PA-10002615,13.23
12-12-2013,FM-14380,OFF-ST-10001963,243.384
12-12-2013,FM-14380,TEC-AC-10001267,119.8
12-12-2013,FM-14380,TEC-PH-10002103,300.768
25-09-2014,BD-11605,TEC-AC-10002857,17.88
25-09-2014,BD-11605,OFF-LA-10003930,235.944
04-10-2012,DJ-13420,FUR-CH-10001482,392.94
16-08-2013,ME-17725,OFF-BI-10001989,18.882
16-08-2013,ME-17725,OFF-AP-10003287,122.328
21-05-2013,RB-19465,FUR-FU-10000576,1049.2
21-05-2013,RB-19465,OFF-BI-10004728,15.424
19-12-2013,JD-16150,FUR-FU-10000732,18.84
31-07-2014,JL-15835,OFF-ST-10000585,330.4
31-07-2014,JL-15835,OFF-LA-10002787,26.25
11-06-2014,SC-20305,TEC-AC-10003832,132.52
22-07-2014,TW-21025,OFF-PA-10001934,6.48
31-12-2014,CC-12430,OFF-AP-10002457,209.3
02-04-2013,BB-10990,OFF-FA-10003112,31.56
02-04-2013,BB-10990,OFF-AP-10002350,30.144
12-12-2013,AR-10825,FUR-FU-10001935,14.8
12-12-2013,AR-10825,TEC-PH-10003273,302.376
12-12-2013,AR-10825,TEC-AC-10001142,316.0
24-10-2013,SR-20740,OFF-PA-10000482,379.4
20-06-2014,AR-10405,OFF-PA-10003892,97.82
20-06-2014,AR-10405,TEC-AC-10001101,103.12
23-08-2013,CR-12730,OFF-AP-10002439,113.552
23-08-2013,CR-12730,OFF-BI-10002827,3.318
23-08-2013,CR-12730,OFF-EN-10002230,134.288
20-09-2013,EH-14125,FUR-CH-10001215,701.372
20-09-2013,EH-14125,OFF-BI-10004654,2.308
24-08-2012,CB-12025,OFF-ST-10001490,999.432
24-08-2012,CB-12025,OFF-ST-10001511,724.08
24-08-2012,CB-12025,FUR-TA-10001768,918.785
24-08-2012,CB-12025,OFF-BI-10003981,2.724
27-03-2013,SP-20545,OFF-ST-10001522,459.95
05-11-2013,RC-19825,OFF-FA-10000621,10.74
09-06-2014,TH-21235,OFF-SU-10004231,23.76
09-06-2014,TH-21235,OFF-PA-10000474,85.056
09-06-2014,TH-21235,TEC-PH-10004042,381.576
24-12-2011,RP-19390,FUR-FU-10003096,30.36
10-06-2014,MO-17800,FUR-FU-10002759,23.976
10-06-2014,MO-17800,FUR-TA-10000688,108.925
10-06-2014,MO-17800,OFF-PA-10002377,36.352
16-06-2014,TD-20995,OFF-AR-10001954,19.56
06-12-2014,RB-19570,OFF-AP-10004532,61.44
06-12-2014,RB-19570,OFF-PA-10002137,38.9
06-12-2014,RB-19570,TEC-AC-10003832,99.39
19-03-2014,CD-11980,OFF-AP-10000804,2.688
19-03-2014,CD-11980,TEC-AC-10003614,27.816
19-03-2014,CD-11980,FUR-FU-10003553,82.524
19-03-2014,CD-11980,OFF-BI-10004632,182.994
20-11-2013,DJ-13630,OFF-BI-10003305,14.352
20-11-2013,DJ-13630,OFF-ST-10002583,64.96
20-11-2013,DJ-13630,OFF-ST-10004507,68.6
05-11-2014,GT-14635,TEC-MA-10004125,7999.98
05-11-2014,GT-14635,OFF-AP-10002457,167.44
05-07-2011,MC-17845,TEC-AC-10003911,479.97
05-07-2011,MC-17845,OFF-LA-10001934,14.62
05-07-2011,MC-17845,OFF-PA-10000304,19.44
26-12-2014,RA-19285,FUR-BO-10004015,191.984
21-06-2011,NP-18325,FUR-FU-10004071,104.01
21-06-2011,NP-18325,TEC-PH-10002033,284.82
21-06-2011,NP-18325,OFF-ST-10002444,36.84
28-03-2012,AB-10165,TEC-AC-10002253,166.24
28-03-2012,AB-10165,OFF-PA-10000743,33.4
14-05-2012,JO-15550,OFF-AR-10003373,198.272
14-05-2012,JO-15550,OFF-LA-10002312,47.36
14-05-2012,JO-15550,OFF-EN-10000927,200.984
14-05-2012,JO-15550,OFF-LA-10003510,97.696
14-05-2012,JO-15550,OFF-AR-10001118,2.696
14-05-2012,JO-15550,OFF-BI-10001575,18.588
14-05-2012,JO-15550,OFF-BI-10001982,4.896
03-09-2014,Dl-13600,FUR-FU-10002960,15.072
05-11-2013,AS-10285,FUR-FU-10003394,209.88
09-04-2012,JK-15370,FUR-TA-10002774,369.912
12-09-2011,BN-11470,OFF-PA-10001800,10.368
12-09-2011,BN-11470,OFF-AP-10001469,166.84
12-09-2011,BN-11470,TEC-AC-10002399,15.216
02-12-2011,DP-13165,TEC-AC-10003628,119.96
02-12-2011,DP-13165,FUR-BO-10003272,883.92
02-12-2011,DP-13165,OFF-BI-10000050,46.72
05-04-2011,TH-21550,OFF-PA-10004071,55.48
04-09-2014,AP-10915,OFF-EN-10001219,24.448
20-05-2014,RS-19765,OFF-AP-10001154,281.34
20-05-2014,RS-19765,TEC-PH-10003012,307.98
20-05-2014,RS-19765,TEC-AC-10001606,299.97
01-07-2011,Dl-13600,OFF-BI-10003355,19.92
12-01-2011,SV-20365,FUR-FU-10000010,9.94
25-09-2014,KC-16540,FUR-FU-10002253,103.056
02-06-2011,CK-12325,OFF-BI-10001658,59.808
02-06-2011,CK-12325,FUR-FU-10000246,73.32
13-02-2013,RD-19810,OFF-PA-10004092,146.82
16-12-2013,MP-17965,FUR-TA-10000198,1652.94
16-12-2013,MP-17965,OFF-ST-10000036,296.37
07-10-2011,MR-17545,FUR-FU-10000222,129.92
08-07-2013,SC-20695,OFF-SU-10004664,45.584
17-09-2014,JF-15355,OFF-EN-10001141,17.568
17-09-2014,JF-15355,TEC-PH-10002170,55.992
04-12-2013,EG-13900,OFF-PA-10001954,182.72
04-12-2013,EG-13900,FUR-TA-10002228,400.032
04-12-2013,EG-13900,OFF-ST-10004634,33.63
04-12-2013,EG-13900,FUR-CH-10002965,542.646
04-12-2013,EG-13900,OFF-LA-10001317,6.3
22-01-2014,DS-13030,OFF-ST-10000736,242.94
22-01-2014,DS-13030,TEC-AC-10003610,179.97
22-01-2014,DS-13030,OFF-BI-10003982,99.696
22-01-2014,DS-13030,OFF-BI-10003291,27.936
22-01-2014,DS-13030,FUR-BO-10001619,84.98
22-01-2014,DS-13030,OFF-BI-10000138,18.72
08-09-2011,GZ-14470,TEC-AC-10001383,49.98
05-01-2011,PO-19195,OFF-LA-10003223,11.784
05-01-2011,PO-19195,OFF-ST-10002743,272.736
05-01-2011,PO-19195,OFF-BI-10004094,3.54
28-08-2013,SS-20875,OFF-SU-10004498,51.52
28-08-2013,SS-20875,OFF-PA-10002615,3.528
28-08-2013,SS-20875,OFF-PA-10004971,4.624
28-08-2013,SS-20875,OFF-SU-10004261,55.168
27-05-2011,MH-17785,FUR-TA-10002607,567.12
27-05-2011,MH-17785,OFF-ST-10001809,359.32
21-03-2013,PB-19105,TEC-PH-10000004,11.992
03-10-2014,RF-19735,OFF-BI-10003638,58.05
03-10-2014,RF-19735,FUR-FU-10003577,157.74
03-10-2014,RF-19735,OFF-AR-10003478,56.98
03-10-2014,RF-19735,OFF-BI-10000546,2.88
08-04-2013,YC-21895,TEC-CO-10002095,1199.976
07-12-2012,MS-17830,FUR-FU-10002759,79.92
19-09-2013,NB-18655,FUR-TA-10001095,383.438
29-12-2011,DC-13285,OFF-ST-10002444,24.56
29-12-2011,DC-13285,TEC-AC-10001267,119.8
24-07-2014,CP-12340,OFF-BI-10000848,13.128
19-09-2014,BF-11020,OFF-PA-10002377,22.72
31-08-2012,AR-10510,OFF-PA-10003441,58.32
04-11-2014,JC-16105,OFF-LA-10004484,12.39
08-02-2012,LH-17020,TEC-PH-10003931,107.982
14-01-2011,CS-12250,OFF-EN-10001990,11.36
14-01-2011,CS-12250,OFF-EN-10001532,50.94
14-01-2011,CS-12250,TEC-AC-10003174,646.74
14-01-2011,CS-12250,OFF-BI-10004187,5.64
14-01-2011,CS-12250,OFF-ST-10000025,572.58
14-05-2011,AJ-10795,FUR-FU-10004306,310.88
20-05-2013,LE-16810,FUR-CH-10003746,641.96
31-01-2014,BV-11245,OFF-BI-10001036,18.28
31-01-2014,BV-11245,TEC-PH-10004614,207.0
31-01-2014,BV-11245,OFF-BI-10000301,32.35
31-01-2014,BV-11245,OFF-BI-10003910,7.71
31-01-2014,BV-11245,OFF-AR-10004648,40.3
31-01-2014,BV-11245,FUR-FU-10002597,34.58
29-06-2011,DL-12865,OFF-AR-10003405,32.76
21-08-2012,NZ-18565,FUR-CH-10002335,544.008
21-08-2012,NZ-18565,OFF-PA-10000157,59.94
21-08-2012,NZ-18565,OFF-PA-10001947,23.92
21-08-2012,NZ-18565,OFF-PA-10003657,4.28
03-10-2012,BM-11785,OFF-BI-10001098,32.07
03-10-2012,BM-11785,TEC-AC-10002167,24.0
03-10-2012,BM-11785,FUR-BO-10004409,35.49
03-10-2012,BM-11785,TEC-AC-10000057,47.984
23-05-2012,EA-14035,OFF-EN-10000056,186.69
18-03-2014,CL-12565,OFF-BI-10000014,17.456
12-12-2012,LT-17110,FUR-CH-10004675,348.928
26-06-2012,SA-20830,OFF-BI-10001543,143.96
26-06-2012,SA-20830,OFF-ST-10001321,15.42
26-06-2012,SA-20830,OFF-BI-10001132,43.04
26-06-2012,SA-20830,FUR-CH-10003199,332.94
21-05-2013,JK-15730,TEC-PH-10001530,1363.96
20-09-2011,ES-14020,OFF-LA-10001569,9.96
20-09-2011,ES-14020,OFF-PA-10003724,21.72
22-09-2014,RH-19495,OFF-BI-10000546,20.16
24-12-2012,DB-13120,OFF-PA-10000176,132.79
24-12-2012,DB-13120,OFF-PA-10002365,12.96
24-12-2012,DB-13120,OFF-LA-10002271,21.56
27-11-2012,CD-11920,FUR-CH-10002647,283.92
21-02-2014,HW-14935,FUR-FU-10004090,22.23
21-02-2014,HW-14935,TEC-PH-10001580,215.968
19-08-2013,HW-14935,OFF-AP-10000576,355.32
13-03-2013,MC-18130,OFF-PA-10003953,12.96
23-04-2014,GM-14440,FUR-FU-10000794,18.28
01-11-2011,RA-19915,OFF-AR-10001897,43.176
01-11-2011,RA-19915,TEC-PH-10001795,1983.968
03-02-2012,AA-10375,FUR-FU-10003347,28.4
03-02-2012,AA-10375,TEC-AC-10004901,149.97
13-10-2011,ZC-21910,OFF-AR-10003190,11.52
13-10-2011,ZC-21910,FUR-TA-10002903,1298.55
13-10-2011,ZC-21910,OFF-AP-10000240,213.92
13-10-2011,ZC-21910,TEC-AC-10001101,25.78
15-05-2014,PJ-19015,FUR-FU-10000794,18.28
15-05-2014,PJ-19015,TEC-AC-10001838,1399.93
20-03-2012,BW-11110,OFF-PA-10000061,51.84
16-09-2013,DB-13210,OFF-PA-10003651,5.344
28-06-2011,CA-12775,OFF-PA-10000304,41.472
28-06-2011,CA-12775,OFF-BI-10003094,3.168
28-06-2011,CA-12775,FUR-CH-10001394,1228.465
28-06-2011,CA-12775,OFF-BI-10004230,31.086
28-06-2011,CA-12775,OFF-PA-10003395,335.52
21-06-2014,TR-21325,TEC-AC-10002402,239.97
21-06-2014,TR-21325,OFF-LA-10003223,9.82
09-05-2011,PG-18820,TEC-AC-10003441,67.8
09-05-2011,PG-18820,TEC-AC-10000109,167.97
22-08-2014,GT-14710,OFF-FA-10002280,35.0
22-08-2014,GT-14710,OFF-SU-10000381,37.24
22-08-2014,GT-14710,OFF-EN-10004459,15.28
17-06-2014,JE-15745,FUR-CH-10000665,301.96
17-06-2014,JE-15745,OFF-AP-10003884,180.66
17-06-2014,JE-15745,TEC-PH-10001557,191.98
17-06-2014,JE-15745,TEC-PH-10002085,65.99
24-07-2013,JB-15400,OFF-AR-10002956,35.216
24-07-2013,JB-15400,OFF-AP-10003266,23.696
24-07-2013,JB-15400,TEC-MA-10004002,265.475
08-09-2011,LH-17020,OFF-BI-10001071,51.184
05-11-2014,JL-15175,OFF-PA-10001560,9.664
08-03-2013,EB-13705,TEC-PH-10002365,21.072
20-11-2012,BM-11650,OFF-AR-10004648,60.45
20-11-2012,BM-11650,OFF-AR-10002578,11.52
20-11-2012,BM-11650,FUR-BO-10001519,186.048
08-11-2013,EM-14095,OFF-BI-10001294,37.44
08-11-2013,EM-14095,OFF-BI-10001636,26.976
08-11-2013,EM-14095,OFF-SU-10002503,11.36
08-11-2013,EM-14095,OFF-LA-10004093,14.62
13-10-2012,AF-10885,TEC-PH-10001552,83.72
13-10-2012,AF-10885,FUR-CH-10001891,287.94
02-01-2014,GA-14725,FUR-FU-10003878,48.896
08-02-2011,CK-12760,TEC-AC-10000710,115.36
21-06-2013,DP-13105,OFF-AR-10002335,5.16
21-06-2013,DP-13105,OFF-PA-10001870,38.88
29-05-2013,VD-21670,OFF-AR-10003373,185.88
19-02-2013,GT-14710,FUR-FU-10004090,44.46
19-02-2013,GT-14710,OFF-ST-10000736,242.94
03-08-2011,BK-11260,OFF-PA-10001019,39.96
03-08-2011,BK-11260,OFF-SU-10002537,102.3
03-08-2011,BK-11260,OFF-ST-10003221,21.36
11-04-2014,SJ-20125,OFF-PA-10004569,7.61
11-04-2014,SJ-20125,OFF-FA-10000624,7.16
09-06-2011,CM-12445,OFF-SU-10001225,7.36
09-06-2011,CM-12445,OFF-AR-10003752,23.1
05-01-2013,AJ-10795,TEC-AC-10001714,191.472
05-01-2013,AJ-10795,OFF-AR-10003958,5.248
05-01-2013,AJ-10795,TEC-PH-10002923,59.184
11-01-2011,AJ-10780,OFF-LA-10004272,2.89
11-01-2011,AJ-10780,FUR-FU-10000965,51.94
30-09-2013,LS-16945,OFF-LA-10004853,15.936
06-04-2011,GP-14740,OFF-BI-10003719,44.91
04-09-2013,PK-18910,OFF-BI-10000545,1141.47
04-09-2013,PK-18910,TEC-PH-10002496,280.782
19-10-2012,TB-21520,OFF-PA-10003591,34.44
10-12-2011,SM-20005,OFF-PA-10004470,11.36
10-12-2011,SM-20005,OFF-BI-10000315,106.344
26-08-2014,GA-14725,OFF-PA-10001790,192.16
17-01-2013,CC-12430,FUR-FU-10004017,322.59
17-01-2013,CC-12430,TEC-AC-10003628,29.99
17-01-2013,CC-12430,TEC-AC-10002049,371.97
17-09-2011,AG-10765,OFF-BI-10003712,5.892
01-12-2014,HP-14815,OFF-BI-10003984,68.472
01-12-2014,HP-14815,FUR-CH-10004287,1242.9
09-10-2012,DK-13090,OFF-ST-10001321,30.84
24-12-2014,GZ-14470,OFF-AR-10001118,13.48
23-10-2013,PM-19135,FUR-FU-10000732,31.4
29-04-2011,LL-16840,FUR-FU-10001424,17.46
25-04-2012,JS-15595,OFF-BI-10002071,13.944
27-06-2014,OT-18730,OFF-ST-10002486,83.76
15-10-2014,EL-13735,OFF-BI-10001078,37.66
09-12-2011,CK-12760,OFF-PA-10003845,34.68
21-06-2014,JE-15475,TEC-AC-10000927,149.95
21-06-2014,JE-15475,OFF-BI-10001098,51.312
27-06-2014,TH-21550,OFF-PA-10001622,4.54
27-06-2014,TH-21550,OFF-AR-10003158,15.92
27-06-2014,TH-21550,TEC-PH-10002660,543.92
11-11-2013,PC-18745,OFF-ST-10002205,155.82
11-11-2013,PC-18745,OFF-BI-10003364,70.008
04-10-2013,HL-15040,OFF-EN-10001099,15.648
09-09-2011,MS-17365,OFF-LA-10003923,103.6
30-10-2014,GB-14530,OFF-PA-10002250,46.96
11-04-2013,JR-16210,OFF-BI-10004716,8.904
12-11-2014,TD-20995,OFF-LA-10001045,10.44
12-11-2014,TD-20995,OFF-BI-10001510,18.336
16-09-2014,DB-13060,TEC-PH-10004536,323.976
09-04-2013,LC-17140,OFF-PA-10002947,20.04
09-04-2013,LC-17140,OFF-ST-10002583,64.96
09-04-2013,LC-17140,OFF-PA-10000019,12.96
31-12-2014,PO-18865,FUR-BO-10003441,323.136
31-12-2014,PO-18865,TEC-PH-10004774,90.93
31-12-2014,PO-18865,OFF-BI-10003684,52.776
03-09-2014,BE-11335,TEC-PH-10001494,1199.8
03-09-2014,BE-11335,TEC-AC-10004666,1928.78
03-09-2014,BE-11335,OFF-ST-10003816,352.38
31-05-2012,SC-20050,FUR-FU-10001935,22.2
28-11-2014,BM-11650,FUR-FU-10004091,46.94
28-11-2014,BM-11650,TEC-AC-10001772,143.73
15-06-2011,KL-16555,FUR-TA-10001520,99.918
15-06-2011,KL-16555,FUR-CH-10003379,797.944
15-06-2011,KL-16555,OFF-BI-10002706,8.568
06-03-2013,RW-19630,OFF-EN-10000056,149.352
06-03-2013,RW-19630,OFF-ST-10001558,12.992
05-12-2011,RC-19825,OFF-ST-10002444,24.56
11-04-2012,SE-20110,TEC-AC-10002473,85.14
11-04-2012,SE-20110,TEC-PH-10004531,21.99
11-04-2012,SE-20110,OFF-AP-10004487,406.6
16-09-2013,AH-10075,OFF-BI-10003650,841.568
13-09-2011,JM-15535,OFF-PA-10003543,15.552
13-09-2011,JM-15535,TEC-AC-10004353,252.0
05-10-2012,JJ-15760,OFF-AR-10000658,46.2
05-10-2012,JJ-15760,OFF-AP-10000696,28.84
15-04-2014,AB-10165,OFF-AR-10003560,14.592
15-04-2014,AB-10165,OFF-AR-10001468,89.856
15-04-2014,AB-10165,OFF-PA-10004971,13.872
03-09-2014,RK-19300,OFF-PA-10002195,12.192
21-06-2013,CG-12040,OFF-PA-10001745,45.056
21-06-2013,CG-12040,OFF-BI-10004826,29.718
21-06-2013,CG-12040,OFF-PA-10001870,15.552
21-06-2013,CG-12040,OFF-AP-10001058,447.696
06-11-2014,RA-19885,TEC-AC-10003911,159.99
13-12-2012,RP-19270,OFF-PA-10000289,12.96
13-12-2012,RP-19270,OFF-AP-10003040,134.48
20-06-2013,KC-16255,OFF-PA-10000350,17.12
14-12-2013,RW-19630,OFF-BI-10001759,6.096
14-12-2013,RW-19630,FUR-TA-10000577,1114.272
29-05-2012,JL-15850,OFF-PA-10004101,32.4
29-05-2012,JL-15850,OFF-ST-10001496,540.57
29-05-2012,JL-15850,OFF-BI-10002931,167.76
26-07-2012,CA-12775,FUR-TA-10002356,393.165
29-11-2014,RB-19795,FUR-FU-10003601,516.488
29-11-2014,RB-19795,FUR-FU-10000576,1007.232
29-11-2014,RB-19795,FUR-TA-10004154,2065.32
29-11-2014,RB-19795,OFF-PA-10000788,15.552
29-11-2014,RB-19795,OFF-PA-10002479,25.344
04-04-2014,KH-16360,FUR-FU-10001940,25.472
29-12-2014,GH-14665,OFF-AR-10001958,27.168
29-12-2014,GH-14665,FUR-BO-10004709,78.8528
01-12-2014,SW-20275,OFF-ST-10000604,173.8
16-05-2014,JA-15970,TEC-PH-10002923,29.592
16-05-2014,JA-15970,OFF-BI-10004465,4.752
16-05-2014,JA-15970,OFF-PA-10002333,15.552
22-09-2012,DL-12925,FUR-FU-10004188,204.6
15-11-2014,LW-16990,FUR-CH-10002965,321.568
27-11-2012,TB-21190,OFF-BI-10000145,6.24
02-09-2013,CV-12805,OFF-EN-10001335,21.88
22-09-2011,MS-17365,OFF-LA-10001613,4.608
10-04-2014,BS-11800,OFF-LA-10004055,9.82
10-04-2014,BS-11800,OFF-AR-10004344,35.97
10-04-2014,BS-11800,OFF-PA-10004621,12.96
10-04-2014,BS-11800,OFF-PA-10001281,191.6
10-04-2014,BS-11800,OFF-LA-10001613,8.64
10-04-2014,BS-11800,OFF-ST-10001097,501.81
17-01-2011,DL-13315,FUR-FU-10001095,127.104
17-01-2011,DL-13315,TEC-PH-10004614,124.2
17-01-2011,DL-13315,OFF-BI-10001575,18.588
17-01-2011,DL-13315,OFF-LA-10001074,30.072
06-10-2014,PO-19195,TEC-PH-10003555,160.93
06-10-2014,PO-19195,OFF-BI-10004492,75.792
10-07-2014,TD-20995,OFF-BI-10002012,1.08
08-01-2014,BW-11110,TEC-MA-10000822,3059.982
31-05-2013,RW-19690,OFF-BI-10000848,3.282
09-12-2012,KB-16600,OFF-PA-10004156,34.02
04-10-2013,EB-13870,FUR-CH-10003199,599.292
11-11-2011,TZ-21580,OFF-AR-10000034,3.392
11-11-2011,TZ-21580,TEC-PH-10000560,559.984
11-11-2011,TZ-21580,FUR-CH-10000665,603.92
30-09-2014,AS-10630,OFF-LA-10001569,7.968
30-09-2014,AS-10630,OFF-EN-10000461,27.968
30-09-2014,AS-10630,TEC-MA-10003066,336.51
10-03-2012,TS-21340,OFF-BI-10004022,1.112
22-05-2014,JG-15805,FUR-FU-10004071,520.05
22-05-2014,JG-15805,OFF-AR-10001988,17.97
29-03-2012,SL-20155,FUR-CH-10004086,1166.92
10-09-2013,TS-21610,OFF-BI-10001036,14.624
